Depth	Gamma
186	98.3
186.1	99.9
186.1	99.9
186.2	101
186.3	101.6
186.3	102.6
186.4	102.6
186.5	103.7
186.5	104.3
186.5	105.3
186.5	105.9
186.7	104.8
186.8	104.8
186.8	104.8
186.9	105.9
186.9	107.5
186.9	108.6
186.9	109.1
187	110.2
187.1	111.3
187.2	111.3
187.4	107
187.5	102.6
187.4	101
187.4	99.9
187.4	99.4
187.5	98.3
187.5	96.7
187.5	96.7
187.6	95.1
187.7	94
187.7	92.4
187.7	90.2
187.7	88.6
187.8	87.5
187.8	86.4
188	86.4
188	87
188	87.5
188	90.7
188	91.3
188	92.9
188.1	94.5
188.2	96.2
188.2	97.2
188.2	99.4
188.4	101.6
188.4	101.6
188.4	103.2
188.5	104.3
188.6	102.1
188.6	101.6
188.8	104.3
188.8	104.8
188.8	105.3
188.8	106.4
188.9	107
189	107
189.1	103.7
189.1	101
189.2	99.9
189.2	99.4
189.3	96.7
189.3	96.7
189.3	95.1
189.4	94.5
189.5	95.1
189.5	96.7
189.6	99.4
189.6	101.6
189.7	102.6
189.7	102.6
189.7	103.2
189.8	104.3
189.9	102.6
190	102.1
190.1	101.6
190.2	101.6
190.3	101
190.4	101
190.5	101.6
190.6	102.1
190.7	102.1
190.7	101
190.8	99.9
190.8	98.9
190.9	97.8
190.9	97.2
190.9	96.7
191.2	99.9
191.2	98.9
191.3	97.2
191.4	97.8
191.4	99.9
191.4	102.1
191.5	102.6
191.6	103.7
191.8	105.9
191.8	105.9
191.8	108
191.9	109.1
192	109.1
192.1	107.5
192.1	106.4
192.2	105.3
192.4	104.3
192.4	104.3
192.6	104.3
192.8	105.3
192.8	105.3
192.8	107
192.8	107.5
192.9	107.5
193	106.4
193	104.3
193.2	103.2
193.2	102.1
193.3	101
193.5	99.4
193.5	99.4
193.6	98.9
193.7	98.3
193.8	98.3
193.9	101
194.1	103.2
194.1	104.8
194.1	105.3
194.2	108
194.2	107
194.2	105.9
194.2	104.8
194.2	104.3
194.3	104.3
194.4	105.9
194.4	107
194.5	107
194.5	107
194.5	105.3
194.6	104.3
194.6	104.3
194.7	106.4
194.8	108
194.8	107.5
194.8	107
194.9	105.3
194.9	104.8
194.9	104.3
194.9	103.7
195	103.7
195	104.3
195.1	105.3
195.1	105.3
195.2	105.3
195.2	104.8
195.2	104.3
195.3	103.2
195.3	103.2
195.4	102.6
195.4	102.6
195.5	102.6
195.6	103.2
195.7	104.3
195.7	104.3
195.8	103.7
195.9	102.6
195.9	101.6
196	101
196	100.5
196.1	99.9
196.2	99.9
196.2	99.4
196.3	99.9
196.5	101.6
196.6	101
196.6	101
196.6	101.6
196.6	102.6
196.8	103.7
196.9	105.9
196.9	106.4
196.9	106.4
197.1	106.4
197.2	104.8
197.3	103.7
197.4	102.6
197.5	102.1
197.5	101.6
197.5	100.5
197.6	99.9
197.6	99.9
197.6	99.4
197.7	98.9
197.8	98.9
197.9	99.9
198	101
198	103.2
198	103.7
198.2	103.7
198.4	104.8
198.4	105.9
198.4	106.4
198.4	107
198.5	107.5
198.6	108
198.6	108.6
198.7	109.7
198.7	110.8
198.7	111.8
198.8	111.8
198.9	112.4
198.9	112.4
199	113.5
199.1	112.4
199.1	109.7
199.2	109.1
199.2	109.1
199.2	107.5
199.3	105.9
199.4	104.3
199.4	103.2
199.5	102.6
199.5	104.3
199.6	106.4
199.7	108
199.7	109.1
199.8	109.7
199.8	110.8
199.9	111.8
199.9	111.8
199.9	112.4
199.9	113.5
200	114
200	114.5
200	114.5
200	114.5
200	115.1
200	115.6
200	116.7
200.2	118.3
200.2	118.3
200.2	118.9
200.2	119.4
200.3	119.4
200.4	115.6
200.4	114.5
200.5	112.4
200.5	111.3
200.5	109.7
200.6	108.6
200.6	107
200.6	105.9
200.6	105.9
200.6	104.8
200.6	101.6
200.6	101
200.6	100.5
200.6	99.9
200.7	98.9
200.8	97.2
200.9	95.6
200.9	94
201	94
201.1	94.5
201.2	99.9
201.2	101.6
201.3	104.8
201.3	105.3
201.4	107.5
201.5	108
201.5	104.3
201.5	103.7
201.6	102.6
201.6	101
201.8	101
201.9	101
202	103.2
202	104.8
202.1	107
202.2	108.6
202.2	109.7
202.2	111.3
202.3	112.9
202.4	114.5
202.5	115.6
202.5	117.8
202.5	119.9
202.6	121
202.6	118.9
202.6	114.5
202.7	111.8
202.7	109.1
202.7	107.5
202.7	105.3
202.9	102.1
203	100.5
203	100.5
203	99.4
203	99.4
203.2	97.8
203.2	97.8
203.3	99.9
203.3	102.6
203.4	105.3
203.4	105.9
203.5	108
203.6	109.7
203.7	111.8
203.7	112.4
203.8	113.5
203.8	114.5
203.9	115.1
204	112.4
204	111.3
204	109.1
204.1	106.4
204.1	105.9
204.2	104.3
204.3	103.2
204.3	101.6
204.4	101.6
204.4	100.5
204.4	99.4
204.4	98.9
204.5	98.3
204.5	96.7
204.7	97.2
204.7	99.4
204.7	100.5
204.8	101.6
204.9	102.6
205	102.6
205	102.6
205.1	104.8
205.2	104.8
205.2	101.6
205.2	100.5
205.3	98.9
205.5	96.7
205.5	95.6
205.7	94
205.8	94.5
205.9	97.2
205.9	98.9
205.9	98.9
205.9	100.5
206	102.1
206.1	104.3
206.1	105.3
206.1	107
206.3	109.7
206.3	110.2
206.3	110.8
206.4	112.9
206.4	112.9
206.5	114
206.6	115.1
206.7	115.1
206.7	109.7
206.7	107.5
206.8	104.3
206.8	102.1
206.9	98.9
207	97.2
207.1	95.6
207.1	99.9
207.1	100.5
207.1	103.2
207.1	105.9
207.1	108
207.2	110.2
207.3	111.8
207.3	113.5
207.4	114.5
207.4	113.5
207.5	110.8
207.6	107.5
207.7	104.3
207.8	102.6
207.8	99.9
207.8	98.9
207.9	97.8
208	97.2
208	97.8
208	101.6
208.1	102.6
208.2	103.2
208.4	103.2
208.4	103.2
208.5	102.6
208.5	100.5
208.5	99.4
208.5	99.4
208.5	97.2
208.7	94.5
208.8	94
208.8	93.4
208.9	91.8
208.9	90.7
209	89.7
209	88.6
209	90.7
209	93.4
209	94.5
209	95.1
209.2	96.7
209.3	97.2
209.4	97.2
209.4	96.2
209.4	92.9
209.5	91.8
209.6	90.7
209.6	90.7
209.7	90.7
209.8	91.3
209.8	91.3
209.9	91.3
210	92.4
210	94
210	96.2
210.1	97.2
210.1	97.8
210.3	96.7
210.4	96.7
210.5	96.7
210.6	96.2
210.8	95.6
210.9	94.5
211	94.5
211.2	95.6
211.2	97.8
211.2	99.4
211.2	101.6
211.2	102.1
211.3	102.1
211.3	102.1
211.5	100.5
211.6	99.4
211.6	98.3
211.7	99.4
211.8	99.9
211.9	99.9
211.9	99.9
211.9	99.9
212.1	100.5
212.1	99.9
212.1	98.3
212.2	97.2
212.3	97.2
212.4	98.3
212.5	100.5
212.7	101.6
212.7	102.6
212.8	103.7
212.8	103.7
212.9	103.2
212.9	102.6
213	101.6
213.1	101
213.2	101.6
213.3	103.7
213.4	105.9
213.4	106.4
213.5	106.4
213.5	104.8
213.6	103.7
213.6	103.7
213.7	104.3
213.8	104.8
213.8	104.8
213.9	103.7
213.9	102.6
213.9	102.1
213.9	101.6
214	101
214	100.5
214.1	100.5
214.1	101.6
214.1	103.2
214.2	103.7
214.2	103.7
214.3	105.3
214.3	105.3
214.4	105.9
214.4	106.4
214.5	108
214.6	109.7
214.7	109.7
214.7	109.1
214.8	109.1
214.9	110.8
214.9	111.8
214.9	114
214.9	114.5
214.9	115.1
215	115.1
215.1	114
215.2	111.8
215.2	110.2
215.2	108
215.2	107.5
215.2	107
215.3	105.9
215.3	105.9
215.3	106.4
215.5	106.4
215.6	106.4
215.6	104.3
215.6	102.6
215.8	102.1
215.8	100.5
216	98.9
215.9	99.4
215.8	98.9
215.9	97.8
216	96.7
216.1	96.7
216.1	96.7
216.3	97.2
216.3	97.8
216.4	99.4
216.4	101.6
216.5	103.2
216.6	105.9
216.7	106.4
216.8	109.1
216.8	110.2
216.8	110.8
216.8	111.8
216.8	112.9
216.9	112.4
216.9	110.8
217	109.1
217	106.4
217	105.9
217.1	104.8
217.2	103.2
217.2	101
217.3	101.6
217.4	102.1
217.5	102.6
217.6	102.1
217.7	101
217.9	99.9
217.9	98.9
218.2	97.2
218.2	96.7
218.2	96.2
218.2	96.2
218.2	98.3
218.2	100.5
218.2	100.5
218.4	99.9
218.4	98.9
218.4	98.9
218.5	98.9
218.6	101
218.7	101
218.7	98.9
218.8	98.3
219	97.2
219.1	97.8
219.1	99.9
219.2	102.1
219.2	102.6
219.3	104.8
219.5	107
219.5	107
219.7	106.4
219.7	106.4
219.9	106.4
220	106.4
220	106.4
220.1	108
220.1	110.2
220.1	112.4
220.2	113.5
220.3	113.5
220.3	113.5
220.3	110.2
220.5	104.8
220.5	102.6
220.9	102.1
220.9	102.6
220.8	105.3
220.8	107
220.8	108
220.8	110.2
221	110.8
221	111.3
221	112.9
221	115.1
221.1	116.2
221.3	118.3
221.4	116.7
221.5	115.6
221.7	114
221.7	113.5
221.8	112.9
221.9	112.9
221.9	112.4
222	112.4
222	112.4
222.1	113.5
222.1	114
222.3	115.6
222.3	116.2
222.3	117.8
222.3	118.3
222.6	118.3
222.6	118.3
222.7	116.2
222.7	115.6
222.7	114
222.7	112.4
222.8	111.3
222.8	110.2
222.9	108.6
223	110.2
223.1	111.3
223.2	112.9
223.2	112.9
223.3	115.1
223.3	115.6
223.3	116.7
223.4	117.2
223.4	117.2
223.5	118.3
223.6	119.4
223.6	119.4
223.6	119.4
223.7	118.3
223.7	117.8
223.8	116.7
223.8	115.1
223.8	114.5
223.9	113.5
223.9	112.9
223.9	110.8
224	112.4
224.1	113.5
224.2	114.5
224.2	115.1
224.2	115.6
224.3	116.2
224.3	115.6
224.4	114
224.4	113.5
224.4	112.9
224.4	111.8
224.5	110.8
224.5	110.8
224.5	110.8
224.5	110.2
224.6	110.2
224.7	110.2
224.7	111.3
224.8	112.4
224.8	113.5
224.9	115.6
224.9	116.2
225	116.7
225	116.7
225	116.2
225.1	115.6
225.1	115.1
225.2	115.1
225.3	114.5
225.3	114
225.3	113.5
225.5	113.5
225.5	113.5
225.5	113.5
225.5	113.5
225.7	116.2
225.8	118.3
225.8	118.9
225.8	118.9
226	118.9
226	118.9
226.1	118.9
226.2	118.3
226.2	117.8
226.3	116.2
226.3	115.6
226.4	113.5
226.5	112.4
226.5	111.8
226.6	111.8
226.7	112.4
226.8	114
226.8	116.7
226.9	118.3
227.1	119.9
227.1	120.5
227.1	120.5
227.2	119.4
227.3	117.2
227.3	116.2
227.3	115.1
227.5	114
227.7	114
227.7	114
227.7	113.5
227.8	111.8
227.9	110.2
227.9	108
228	107
228	105.9
228.1	103.7
228.1	103.2
228.1	103.2
228.2	107.5
228.2	109.1
228.2	113.5
228.3	115.1
228.4	117.2
228.4	116.2
228.4	115.1
228.5	114
228.7	114
228.8	115.6
228.8	116.7
228.8	117.2
228.9	115.6
228.9	114.5
229	114
229	112.9
229.1	111.3
229.1	111.3
229.1	110.2
229.1	109.7
229.1	108.6
229.2	108
229.3	110.2
229.4	110.2
229.5	109.1
229.5	108.6
229.5	107.5
229.6	109.1
229.6	111.8
229.8	114
229.8	114
229.9	114
230	116.2
230	117.2
230.2	119.4
230.2	120.5
230.4	119.9
230.4	117.8
230.5	116.7
230.6	117.2
230.7	118.9
230.8	119.9
230.8	121.6
230.9	121
230.9	119.9
231	118.9
231.2	117.8
231.2	117.8
231.2	117.8
231.3	117.8
231.4	118.9
231.5	118.9
231.6	116.7
231.7	115.6
231.7	116.2
231.9	120.5
231.9	121
231.9	122.1
232.1	123.2
232.2	124.3
232.3	125.4
232.4	125.4
232.4	121.6
232.5	121
232.5	121
232.7	122.1
232.8	119.4
232.9	117.2
232.9	115.6
232.9	114.5
232.9	114
233.2	112.4
233.2	111.8
233.3	111.3
233.3	110.8
233.4	108.6
233.4	105.3
233.4	105.3
233.4	106.4
233.5	107
233.6	108
233.7	109.1
233.9	110.2
233.9	110.8
234	111.8
234.1	112.4
234.2	112.4
234.2	112.4
234.3	112.4
234.5	110.2
234.5	109.1
234.6	108
234.6	108
234.6	106.4
234.8	104.8
234.9	103.2
234.9	102.6
235	102.1
235.1	101.6
235.2	101.6
235.2	101
235.4	99.4
235.5	101
235.7	103.2
235.8	104.3
236	104.8
236.1	104.3
236.2	103.7
236.3	103.7
236.4	104.3
236.4	104.3
236.5	104.8
236.7	108
236.7	108.6
236.8	109.1
236.8	109.1
236.8	109.1
236.9	109.1
236.9	109.1
236.9	108
237	106.4
237	106.4
237	108.6
237.1	109.1
237.2	109.1
237.4	111.8
237.4	112.9
237.4	113.5
237.4	115.1
237.4	117.2
237.5	117.8
237.5	119.4
237.5	121
237.5	124.3
237.6	127
237.6	129.7
237.7	130.8
237.7	132.9
237.7	136.2
237.7	136.2
237.7	136.7
237.7	136.7
237.7	137.8
237.7	137.8
237.8	138.3
237.8	138.9
237.8	140
237.8	140.5
237.8	140.5
237.8	140.5
237.8	136.2
237.8	134
237.9	131.3
238	128.6
238	127
238.1	124.3
238.1	123.2
238.1	121
238.1	118.3
238.2	112.9
238.2	109.7
238.2	103.2
238.2	100.5
238.3	96.7
238.3	95.6
238.3	93.4
238.3	92.9
238.4	90.2
238.5	85.9
238.5	85.3
238.6	84.3
238.6	83.2
238.7	83.2
238.7	83.2
238.7	83.2
238.9	80.5
238.9	79.9
239	78.3
239.1	76.1
239.1	72.9
239.1	72.4
239.1	71.3
239.2	69.1
239.2	69.1
239.2	68
239.3	66.4
239.3	64.2
239.3	63.2
239.4	63.2
239.4	63.2
239.5	63.7
239.6	64.8
239.7	66.4
239.7	66.4
239.7	68
239.8	72.9
240	75.1
240	76.1
240	79.4
240	81
240.1	83.7
240.1	85.3
240.2	87.5
240.2	89.7
240.3	97.2
240.4	98.3
240.5	99.4
240.5	99.9
240.5	99.9
240.5	102.1
240.5	103.7
240.6	106.4
240.6	108
240.7	109.7
240.8	110.8
240.9	110.8
240.9	111.3
241.1	109.7
241.1	108
241.3	108.6
241.3	108.6
241.3	109.7
241.4	111.8
241.4	111.8
241.4	113.5
241.4	114.5
241.5	115.1
241.6	115.1
241.7	115.1
241.8	112.4
241.9	109.1
242	108
242	105.9
242	106.4
242.1	108.6
242.3	112.9
242.3	114
242.3	115.6
242.5	116.2
242.5	116.7
242.7	116.7
242.8	117.8
242.9	119.4
243.2	119.9
243.2	119.9
243.3	119.9
243.4	119.9
243.4	121
243.4	122.1
243.5	122.1
243.5	121
243.6	118.9
243.7	118.9
243.7	121
243.7	121.6
243.8	123.7
243.9	124.3
243.9	124.8
243.9	124.8
244.1	122.6
244.1	122.1
244.2	120.5
244.2	121.6
244.2	119.9
244.2	118.9
244.3	117.8
244.5	117.2
244.6	116.7
244.7	117.8
244.8	119.4
244.9	118.3
244.9	115.1
244.9	114.5
245.1	119.9
245.2	119.9
245.4	120.5
245.5	122.6
245.5	123.7
245.5	125.4
245.5	127
245.5	127
245.6	127
245.7	125.4
245.8	122.6
245.8	122.1
245.8	122.1
246	123.7
246.1	124.8
246.2	124.8
246.3	123.7
246.3	123.2
246.3	122.6
246.4	121.6
246.5	122.6
246.6	124.8
246.6	126.4
246.7	126.4
246.8	127
246.8	124.3
246.8	122.6
246.9	122.6
247	124.3
247.1	124.3
247.1	121.6
247.2	121
247.2	121
247.3	122.1
247.3	122.1
247.3	124.3
247.4	126.4
247.5	128.6
247.5	129.1
247.6	129.7
247.7	129.1
247.7	128.6
247.8	128.1
247.8	128.1
247.9	128.6
248	129.7
248	130.8
248.1	131.3
248.2	130.2
248.2	128.6
248.2	128.1
248.3	127
248.4	125.4
248.4	123.7
248.5	123.2
248.7	121.6
248.8	121
248.8	119.4
248.8	118.9
248.9	118.3
248.9	117.2
248.9	116.7
248.9	116.2
249	115.6
249.1	116.7
249.2	118.9
249.3	119.9
249.3	122.1
249.4	123.2
249.5	124.3
249.6	124.3
249.7	122.6
249.8	122.1
249.8	121.6
249.9	121.6
249.9	121.6
250	122.6
250	123.7
250	124.3
250.1	124.3
250.1	124.8
250.2	125.4
250.3	125.4
250.4	125.4
250.5	125.9
250.5	126.4
250.5	127.5
250.5	128.1
250.5	128.6
250.5	129.7
250.5	129.7
250.5	130.8
250.5	131.3
250.5	131.3
250.6	132.4
250.6	132.9
250.6	133.5
250.8	134
250.8	134
250.9	134
250.9	131.8
251	126.4
251	121.6
251	121
251	117.8
251.1	115.1
251.1	112.9
251.2	112.4
251.3	112.4
251.4	112.9
251.5	114.5
251.5	115.6
251.5	117.2
251.6	118.9
251.7	119.4
251.8	118.3
251.8	116.2
251.9	116.2
251.9	115.6
252.1	115.6
252.1	115.6
252.2	116.2
252.3	116.2
252.3	114.5
252.3	112.9
252.5	111.3
252.6	111.3
252.7	112.9
252.8	112.4
252.9	108.6
252.9	107
253	104.8
253.1	102.6
253.1	101
253.1	101
253.2	101.6
253.2	101.6
253.2	103.2
253.3	107
253.3	109.1
253.3	112.9
253.4	115.6
253.4	116.7
253.5	118.9
253.6	120.5
253.6	121
253.6	121.6
253.6	122.6
253.6	123.2
253.7	124.3
253.7	126.4
253.7	127.5
253.8	128.6
253.8	128.6
253.9	129.1
253.9	129.1
253.9	129.7
254	130.2
254	127.5
254.1	127
254.1	127
254.2	124.8
254.2	123.7
254.3	122.6
254.4	119.9
254.4	117.2
254.5	114
254.5	111.8
254.5	111.3
254.5	109.7
254.6	108.6
254.6	107
254.6	103.7
254.6	102.1
254.7	99.4
254.7	97.8
254.8	96.7
254.8	95.1
254.8	94
254.9	93.4
255	91.8
255	91.8
255	91.8
255.1	92.4
255.2	94
255.3	94
255.3	94
255.3	93.4
255.3	92.9
255.4	91.8
255.5	92.4
255.5	94
255.6	96.2
255.7	99.9
255.7	102.1
255.7	103.2
255.7	104.8
255.8	107
255.8	108
255.9	108.6
255.9	110.8
256	112.4
256	113.5
256.1	115.6
256.1	116.7
256.2	118.3
256.2	118.9
256.2	119.9
256.2	121.6
256.2	121.6
256.3	123.7
256.3	124.3
256.3	124.8
256.3	125.4
256.7	128.6
256.7	128.6
256.7	124.8
256.9	121
257	118.9
257	117.2
257.1	115.6
257.2	114.5
257.3	113.5
257.4	112.9
257.4	112.9
257.5	115.6
257.5	116.2
257.5	117.2
257.5	117.2
257.5	117.8
257.6	117.8
257.6	117.8
257.7	117.8
257.8	116.2
257.8	115.6
257.8	114.5
257.9	112.4
257.9	111.8
257.9	111.3
258	110.2
258.1	108.6
258.2	107.5
258.2	107.5
258.3	108.6
258.3	110.8
258.3	113.5
258.3	115.1
258.4	116.2
258.4	117.2
258.5	118.3
258.5	119.4
258.6	121
258.7	121.6
258.8	121.6
258.9	119.4
259	117.8
259	115.6
259	114.5
259	114.5
259.1	115.6
259.1	115.6
259.2	115.6
259.2	115.6
259.3	115.6
259.4	114
259.5	112.9
259.5	114.5
259.5	116.2
259.6	118.9
259.7	119.9
259.8	121.6
259.8	123.2
259.8	124.8
259.9	125.9
259.9	125.9
260	126.4
260	127
260.1	125.9
260.3	123.2
260.3	121.6
260.3	121
260.4	118.3
260.4	117.8
260.5	117.8
260.7	118.3
260.8	118.3
260.8	118.3
260.8	115.6
260.8	114.5
260.8	112.9
260.8	112.4
260.8	112.4
260.9	114
261	115.1
261.2	116.7
261.3	116.2
261.3	115.6
261.3	114
261.4	110.8
261.5	109.1
261.5	108.6
261.5	107
261.5	104.8
261.5	104.3
261.7	104.3
261.7	107.5
261.7	108
261.8	107.5
261.9	104.8
261.9	103.2
261.9	101.6
261.9	101
261.9	101
261.9	97.8
261.9	97.2
261.9	97.2
261.9	95.6
261.9	94.5
262	92.4
262.1	91.3
262.1	90.7
262.1	90.2
262.3	89.7
262.3	89.1
262.3	89.1
262.4	87.5
262.5	88
262.5	88.6
262.6	89.7
262.8	91.8
263	91.8
263	91.8
263.1	91.8
263.1	91.3
263.2	90.2
263.3	90.7
263.3	94.5
263.3	96.7
263.4	101.6
263.5	103.7
263.6	104.8
263.6	107
263.6	107
263.6	107.5
263.7	109.7
263.8	111.3
263.8	112.4
263.8	112.9
263.8	113.5
263.8	115.1
263.9	115.6
264	115.1
264	112.9
264.1	112.4
264.1	108.6
264.1	108.6
264.1	110.8
264.1	112.4
264.3	114.5
264.3	115.1
264.4	116.2
264.4	119.9
264.6	124.8
264.6	125.9
264.6	126.4
264.7	125.4
264.7	125.4
264.7	125.4
264.8	125.4
264.9	126.4
265	127
265	128.1
265	128.1
265.1	128.1
265.1	128.1
265.2	124.8
265.3	123.2
265.3	122.1
265.5	118.9
265.5	118.3
265.6	114
265.6	113.5
265.6	112.4
265.7	111.3
265.8	110.8
265.8	110.2
265.9	111.3
265.9	113.5
265.9	115.6
266	116.2
266.1	116.2
266.1	115.6
266.2	115.1
266.2	115.1
266.3	116.7
266.3	117.2
266.4	117.2
266.5	117.2
266.5	117.2
266.5	114.5
266.5	112.4
266.6	111.3
266.6	110.8
266.7	110.2
266.8	108
266.8	107.5
266.9	107.5
267	109.7
267	111.3
267	111.8
267	113.5
267.3	116.7
267.3	117.2
267.3	118.3
267.3	118.9
267.3	118.9
267.4	118.3
267.5	116.2
267.5	116.2
267.6	115.1
267.7	113.5
267.7	113.5
267.8	116.2
267.8	118.3
267.8	119.9
267.8	122.6
268	129.1
268.1	129.7
268.1	130.2
268.1	131.8
268.2	132.4
268.3	132.4
268.3	131.8
268.4	129.1
268.5	126.4
268.5	124.8
268.6	122.6
268.7	121
268.7	119.9
268.7	118.3
268.8	117.2
268.9	117.8
268.9	119.4
269.1	121
269.2	122.1
269.3	123.2
269.3	126.4
269.5	131.8
269.6	134.5
269.7	137.2
269.9	141.6
269.9	142.7
270	141
270.2	137.8
270.3	135.6
270.3	132.4
270.4	129.7
270.4	128.1
270.4	127
270.4	124.8
270.5	123.2
270.6	121.6
270.7	119.4
270.8	119.4
270.9	121
271	121.6
271.1	121
271.2	120.5
271.3	119.4
271.4	118.3
271.5	117.8
271.6	120.5
271.7	118.9
271.7	117.2
271.8	116.7
271.8	116.7
271.9	116.7
272	116.7
272.1	118.3
272.2	119.9
272.2	122.1
272.2	123.2
272.3	124.3
272.5	121.6
272.7	119.9
272.8	121
272.9	126.4
273	128.1
273	128.6
273.1	128.6
273.2	127
273.2	126.4
273.2	125.4
273.3	123.7
273.3	123.2
273.4	121.6
273.4	121
273.4	121
273.5	122.1
273.6	123.2
273.6	123.2
273.7	122.6
273.7	121.6
273.9	121.6
273.9	124.3
273.9	125.4
273.9	125.4
274	126.4
274.1	127
274.2	127
274.2	128.1
274.2	129.7
274.2	130.2
274.3	130.2
274.3	129.7
274.4	129.1
274.4	128.1
274.4	128.1
274.5	128.1
274.6	128.1
274.6	128.1
274.7	127
274.7	125.4
274.8	124.3
274.8	123.7
274.9	123.2
274.9	123.7
275	124.3
275	124.8
275	124.3
275	123.2
275.2	122.1
275.3	121.6
275.3	120.5
275.5	123.2
275.5	123.7
275.6	124.8
275.6	127.5
275.6	129.1
275.6	129.1
275.7	130.2
275.7	130.8
275.8	129.1
275.9	128.1
276	128.1
276	127
276.1	124.3
276.2	123.2
276.2	122.6
276.3	120.5
276.4	118.9
276.5	117.2
276.5	118.9
276.5	121
276.5	121.6
276.7	123.7
276.9	123.7
276.9	123.2
276.9	121.6
276.9	117.2
277	115.1
277	112.9
277.1	110.8
277.1	112.9
277.3	114
277.5	114
277.6	114.5
277.6	117.2
277.6	119.9
277.6	121.6
277.8	124.3
277.8	124.8
277.9	125.4
278.1	123.7
278.1	123.7
278.2	121.6
278.2	120.5
278.3	119.9
278.3	118.3
278.3	117.2
278.4	117.2
278.4	115.6
278.4	114.5
278.6	116.7
278.6	117.8
278.8	120.5
278.8	121
278.9	117.8
278.9	116.7
278.9	115.6
279	114
279	114
279.1	114
279.1	113.5
279.2	113.5
279.3	112.9
279.4	112.4
279.4	111.3
279.5	111.3
279.8	111.3
279.9	111.3
279.9	110.8
280	110.2
280	110.2
280	112.4
280.1	114.5
280.2	116.7
280.4	118.9
280.4	119.9
280.4	120.5
280.5	121.6
280.5	123.2
280.5	123.7
280.5	123.7
280.6	122.6
280.6	121.6
280.7	120.5
280.8	118.9
280.8	117.8
280.8	117.8
280.9	117.2
280.9	117.8
281	118.9
281.1	121
281.1	122.6
281.1	125.9
281.1	127.5
281.3	130.8
281.4	131.3
281.4	131.3
281.4	131.3
281.6	128.1
281.6	128.1
281.7	126.4
281.7	127.5
281.7	129.7
281.9	131.8
282	132.9
282	134
282.1	134.5
282.1	131.3
282.2	129.1
282.3	127
282.3	127.5
282.3	128.6
282.4	129.1
282.4	130.8
282.5	131.3
282.5	130.8
282.6	128.6
282.7	126.4
282.7	125.9
282.8	123.7
282.9	122.6
282.9	122.6
282.9	122.1
283	121
283	119.9
283.1	118.9
283.1	118.3
283.1	117.8
283.2	115.1
283.3	115.6
283.4	118.3
283.4	119.4
283.5	119.4
283.6	119.9
283.7	123.2
283.8	124.3
283.9	125.4
284	126.4
284	127.5
284.2	129.7
284.2	129.7
284.2	129.1
284.3	128.6
284.4	128.1
284.4	126.4
284.4	125.9
284.5	126.4
284.6	126.4
284.6	127
284.7	128.1
284.7	127
284.7	125.4
284.7	122.6
284.7	122.1
284.8	121
284.8	119.4
284.8	118.9
284.9	118.9
284.9	118.3
285	117.8
285.1	117.8
285.1	117.2
285.2	116.2
285.2	115.6
285.2	115.1
285.2	114.5
285.3	114
285.3	112.4
285.3	111.8
285.3	111.8
285.4	114
285.5	115.6
285.7	117.8
285.7	118.9
285.8	120.5
285.8	122.1
285.8	122.1
286	122.6
286.1	121.6
286.1	121.6
286.1	122.1
286.2	124.3
286.2	124.8
286.3	124.8
286.4	123.2
286.5	122.1
286.6	121.6
286.7	121
286.7	121
286.8	121
286.9	121.6
286.9	121.6
286.9	121.6
287	121.6
287	121.6
287.1	120.5
287.1	118.9
287.1	119.4
287.2	120.5
287.4	121.6
287.4	121.6
287.5	121.6
287.5	121.6
287.6	121.6
287.6	120.5
287.7	119.9
287.7	119.4
287.7	118.9
287.8	118.3
287.8	117.2
287.9	117.2
288	116.7
288	116.7
288.1	116.2
288.2	117.8
288.2	118.9
288.3	119.9
288.4	121.6
288.5	121.6
288.5	121.6
288.6	121.6
288.6	121
288.6	121
288.6	121
288.7	119.9
288.8	119.4
288.9	119.4
289	118.9
289.1	117.8
289.2	117.2
289.4	118.9
289.5	119.4
289.6	119.4
289.7	118.3
289.8	117.2
289.9	117.8
290	120.5
290.1	121.6
290.2	124.8
290.3	126.4
290.3	127.5
290.3	128.6
290.3	129.1
290.3	129.7
290.6	129.1
290.7	127.5
290.8	125.9
290.8	124.3
290.8	122.6
290.9	121.6
291	122.6
291.1	123.7
291.2	123.2
291.2	122.6
291.3	121.6
291.3	120.5
291.3	119.9
291.4	118.9
291.4	117.8
291.4	117.2
291.5	116.7
291.6	116.2
291.7	116.2
291.8	116.7
291.9	118.9
292	120.5
292	121
292	122.1
292.1	123.2
292.1	125.4
292.2	127.5
292.4	127
292.5	125.9
292.5	124.3
292.6	124.3
292.6	124.8
292.7	125.9
292.7	125.9
292.7	125.4
292.8	124.3
292.8	123.2
292.8	122.6
292.8	122.1
292.8	121
292.9	119.4
293	118.9
293	119.4
293.1	118.9
293.2	118.3
293.3	118.3
293.3	117.2
293.3	115.6
293.3	114.5
293.4	114
293.5	114
293.5	114.5
293.6	117.8
293.7	120.5
293.7	121
293.7	123.2
293.7	123.2
293.8	121
293.9	121
293.9	116.7
293.9	115.6
294	114.5
294.1	116.7
294.2	120.5
294.3	121.6
294.3	123.7
294.3	127.5
294.3	128.6
294.5	130.8
294.7	131.3
294.7	130.8
294.7	128.1
294.7	129.1
294.7	130.8
294.8	131.3
294.8	131.8
294.9	131.8
294.9	131.3
294.9	129.7
294.9	126.4
295	125.9
295	124.3
295	123.2
295	122.1
295.1	118.9
