0.1	16.5
0.2	15.3
0.3	14.2
0.4	13.1
0.4	13.1
0.5	12.5
0.6	12.5
0.7	12.5
0.7	12.5
0.8	13.6
1	15.9
1	18.2
1	18.8
1.1	19.9
1.1	19.9
1.2	19.3
1.3	18.8
1.4	18.2
1.5	15.9
1.5	14.2
1.6	13.6
1.7	11.9
1.7	10.8
1.8	7.9
2	6.2
2.1	6.2
2.2	6.2
2.3	6.2
2.5	7.4
2.5	7.9
2.6	9.6
2.8	11.3
2.9	13.1
2.9	13.6
2.9	15.3
3	15.9
3.1	18.8
3.1	18.8
3.1	19.3
3.2	19.3
3.2	18.8
3.2	18.8
3.3	18.2
3.4	18.8
3.5	21.6
3.5	24.5
3.7	26.7
3.7	29
3.8	30.7
3.8	31.3
3.9	31.3
4	29.6
4.2	27.9
4.2	27.9
4.3	30.7
4.7	37
4.8	39.3
4.9	42.1
4.9	44.4
5	46.1
5	46.7
5.1	47.8
5.2	46.7
5.3	44.4
5.4	41.5
5.5	39.8
5.5	39.3
5.6	39.3
5.8	40.4
5.9	39.8
5.9	38.7
6.5	41.5
6.6	42.1
6.6	42.1
6.7	43.3
6.7	44.4
6.8	43.8
6.9	43.3
7	41
7	40.4
7.1	38.7
7.2	37.6
7.2	37
7.4	37
7.5	37.6
7.6	38.7
7.7	41.5
7.8	42.1
7.9	43.3
8.1	43.3
8.1	42.1
8.2	42.1
8.3	41.5
8.4	40.4
8.5	40.4
8.6	41
8.8	41
9	40.4
9.1	39.3
9.1	37.6
9.1	35.9
9.1	35.3
9.2	34.7
9.2	34.7
9.2	34.7
9.3	36.4
9.3	38.7
9.4	39.3
9.5	39.8
9.6	39.8
9.6	39.3
9.7	38.1
9.8	37
9.9	37.6
10	39.3
10	39.8
10.1	41
10.2	41
10.2	40.4
10.3	40.4
10.4	39.3
10.5	38.1
10.6	38.7
10.8	41.5
10.8	43.3
10.9	43.8
10.9	43.8
10.9	43.3
11	42.7
11	42.1
11.2	39.8
11.2	38.7
11.2	38.7
11.4	38.7
11.4	38.7
11.6	38.7
11.8	39.3
12	41
12.1	42.1
12.1	42.1
12.2	43.8
12.2	43.8
12.3	42.7
12.3	42.1
12.3	41.5
12.4	40.4
12.6	38.7
12.6	38.1
12.6	36.4
12.6	35.3
12.6	35.3
12.7	34.1
12.7	33
12.9	32.4
13	32.4
13.1	34.1
13.1	35.9
13.2	37.6
13.2	38.1
13.3	39.3
13.3	39.8
13.4	39.8
13.5	39.3
13.6	39.3
13.7	37.6
13.8	37.6
13.9	39.3
13.9	41
13.9	41.5
13.9	41.5
14	41.5
14.1	41.5
14.4	43.8
14.6	45
14.7	46.1
14.8	45
14.8	43.8
15	43.8
15.1	43.8
15.3	43.8
15.5	43.8
15.8	43.8
15.9	43.3
16	42.7
16	42.1
16	42.1
16.1	41.5
16.2	40.4
16.3	40.4
16.4	42.1
16.5	43.8
16.7	46.1
16.8	46.7
16.9	48.4
17.2	50.7
