48.7	11
48.8	10.3
49	9.7
49.1	9.7
49.2	9.7
49.3	9.7
49.4	10.3
49.6	12.3
49.7	14.2
49.7	14.8
49.9	15.5
49.9	15.5
50	14.2
50.1	12.3
50.3	11
50.5	10.3
50.6	11
50.8	11.6
50.9	11.6
51	11.6
51	11
51	9.7
51.1	7.8
51.2	7.1
51.4	7.1
51.6	9.7
51.7	11
51.8	12.3
51.8	13.5
51.9	13.5
52	13.5
52	13.5
52.3	13.5
52.6	13.5
52.7	13.5
52.8	13.5
52.9	15.5
52.9	16.7
53.1	18.7
53.2	19.3
53.3	19.3
53.3	18.7
53.3	16.1
53.4	14.8
53.4	12.3
53.5	9.7
53.5	9.7
53.6	9.1
53.6	9.1
53.7	8.4
53.8	8.4
54	9.7
54	10.3
54.1	11.6
54.3	11.6
54.4	11.6
54.5	11.6
54.6	11.6
54.7	12.9
54.7	14.8
54.9	15.5
55.1	14.8
55.3	12.9
55.4	12.3
55.5	12.3
55.5	12.3
55.7	14.2
55.8	16.1
56	17.4
56.1	17.4
56.1	17.4
56.1	17.4
56.2	18.7
56.3	19.3
56.3	19.3
56.5	18.7
56.8	17.4
57	15.5
57.2	14.2
57.3	12.3
57.3	11.6
57.4	11
57.7	12.3
57.8	13.5
57.9	13.5
58.1	13.5
58.2	12.3
58.2	11
58.4	9.7
58.4	9.7
58.4	9.7
58.4	10.3
58.6	12.3
58.8	13.5
58.8	14.8
58.9	14.8
59	16.7
59.1	18.7
59.2	18.7
59.2	18.7
59.3	19.3
59.5	20.6
59.6	21.2
59.7	21.9
59.8	21.9
60	21.2
60.1	18.7
60.1	18
60.2	16.7
60.4	18.7
60.4	20.6
60.5	21.2
60.7	19.9
60.9	17.4
60.9	15.5
61	13.5
61.1	12.3
61.3	11
61.4	11.6
61.5	15.5
61.8	17.4
61.8	17.4
61.9	18.7
62.2	18
62.3	16.1
62.4	15.5
62.6	15.5
62.7	16.1
62.8	17.4
62.8	19.3
62.8	20.6
63	20.6
63.1	21.2
63.2	21.9
63.3	19.9
63.4	18.7
63.6	18.7
63.7	18.7
63.8	18.7
64.1	20.6
64.2	21.2
64.3	20.6
64.3	20.6
64.5	19.9
64.5	19.3
64.7	18.7
64.8	18.7
64.9	19.3
65	21.9
65.1	24.4
65.1	25.1
65.2	27
65.3	27
65.5	27.6
65.5	28.3
65.6	29.6
65.6	31.5
65.9	36
65.9	37.2
66.1	39.2
66.1	39.8
66.2	42.4
66.4	41.1
66.6	39.2
66.6	38.5
66.7	37.2
66.9	36
67.1	36
67.4	39.8
67.4	39.8
67.5	37.9
67.6	36.6
67.8	37.2
68.6	44.9
67.8	39.8
68.1	42.4
68.2	44.9
68.2	48.8
68.4	50.7
68.6	50.7
68.6	50.7
68.7	52
68.8	52
68.9	48.8
68.9	48.8
69	47.5
69.1	45.6
69.3	43.6
69.3	43
69.4	42.4
69.6	41.7
69.7	39.8
69.8	39.2
70	41.1
70	43
70.2	43
70.3	45.6
70.3	47.5
70.3	47.5
70.5	48.1
70.6	48.8
70.7	48.8
70.7	48.8
70.8	48.8
70.9	48.8
70.9	48.1
71	47.5
71	46.2
71.1	44.9
71.1	43
71.1	42.4
71.1	41.7
71.2	40.4
71.3	39.2
71.3	38.5
71.4	37.2
71.5	36.6
71.5	39.2
71.5	40.4
71.7	42.4
71.7	44.3
71.8	45.6
72	46.8
72	47.5
72.1	49.4
72.2	50.1
72.3	50.7
72.4	50.7
72.4	50.7
72.5	50.7
72.6	50.1
72.8	47.5
72.8	46.2
72.9	46.2
73.2	45.6
73.3	44.3
73.3	43
73.3	46.2
73.3	46.8
73.4	48.1
73.5	49.4
73.5	49.4
73.6	49.4
73.7	46.2
73.8	44.9
73.9	43.6
73.9	43.6
73.9	46.2
73.9	46.8
74.1	48.1
74.1	48.1
74.1	47.5
74.2	45.6
74.3	44.9
74.4	43
74.6	43
74.6	43
74.8	42.4
74.8	42.4
74.9	41.7
74.9	40.4
74.9	40.4
75	40.4
75.1	42.4
75.2	43.6
75.3	44.9
75.4	45.6
75.4	45.6
75.4	45.6
75.5	44.3
75.6	43
75.6	43
75.7	45.2
75.9	45.2
75.9	45.2
76	45.2
76.2	45.2
76.3	45.8
76.5	45.8
76.5	45.8
76.7	45.8
76.8	45.2
77	44.5
77	43.9
77.1	42.7
77.2	42.7
77.3	43.3
77.4	43.9
77.4	46.4
77.5	48.3
77.6	48.9
77.6	47.1
77.6	47.1
77.7	47.7
77.7	48.3
77.7	48.9
77.9	48.9
77.9	47.7
77.9	46.4
77.9	44.5
78	44.5
78.1	44.5
78.2	45.8
78.2	46.4
78.3	47.7
78.4	48.9
78.4	49.6
78.5	48.9
78.5	47.7
78.6	47.7
78.8	48.9
78.8	50.8
78.9	52.7
79	53.9
79	54.6
79.1	55.2
79.1	55.2
79.2	53.9
79.3	52.7
79.5	50.8
79.7	49.6
79.7	48.9
79.8	48.3
79.8	47.1
79.9	46.4
79.9	45.8
80	45.2
80.1	43.3
80.3	43.3
80.4	45.2
80.6	47.7
80.6	48.3
80.6	48.3
80.8	47.1
80.8	45.8
80.9	47.7
80.9	48.3
81	48.3
81	48.3
81.1	45.8
81.1	43.9
81.3	41.4
81.4	38.9
81.4	38.9
81.5	37.7
81.5	36.4
81.7	35.2
81.8	38.3
81.9	40.8
81.9	45.2
81.9	45.8
82.1	48.9
82.1	50.2
82.2	52.1
82.2	52.7
82.2	55.8
82.2	57.1
82.2	59
82.3	59
82.5	57.1
82.5	56.5
82.6	57.7
82.6	59.6
82.7	60.2
82.7	60.2
82.8	60.2
82.9	57.7
83	56.5
83.1	54.6
83.2	52.7
83.4	51.4
83.5	51.4
83.6	53.9
83.6	54.6
83.8	55.2
83.9	57.1
84.1	59
84.1	59
84.2	59.6
84.3	62.1
84.4	62.1
84.4	62.1
84.5	60.2
84.5	57.7
84.7	55.8
84.7	55.8
84.8	53.9
84.9	52.7
84.9	50.8
85.1	49.6
85.3	49.6
85.3	50.2
85.4	51.4
85.5	53.3
85.6	55.2
85.6	55.8
85.8	57.1
85.8	59
85.9	60.8
86	59.6
86.3	59.6
86.4	63.3
86.5	65.2
86.5	65.9
86.5	68.4
86.4	71.5
86.5	72.1
86.6	71.5
86.7	70.2
86.8	69
86.8	69
87	69.6
87.1	70.2
87.2	70.2
87.4	71.5
87.5	73.4
87.5	74.6
87.6	75.9
87.7	76.5
87.8	77.1
87.9	77.8
87.9	78.4
88.2	79.6
88.3	80.3
88.4	80.3
88.5	80.3
88.6	79.6
88.8	77.1
89.1	76.5
89.2	75.2
89.3	76.5
89.4	77.8
89.5	79
89.6	79
89.6	79
89.6	78.4
89.6	77.8
89.6	77.1
89.6	76.5
89.8	77.1
89.9	77.8
90	77.8
90	77.1
90	75.2
90	72.1
90	72.1
90.1	71.5
90.1	71.5
90.1	74
90.3	77.1
90.4	77.1
90.5	76.5
90.5	75.9
90.6	75.9
90.7	76.5
90.9	79.6
91	77.1
91	75.2
91.1	75.2
91.2	75.2
91.4	75.9
91.4	76.5
91.5	78.4
91.7	80.9
91.8	80.3
91.8	78.4
91.8	78.4
91.8	77.1
91.9	75.9
92.1	75.9
92.1	76.5
92.2	78.4
92.4	80.9
92.5	79.6
92.5	79
92.6	77.1
92.6	76.5
92.6	75.2
92.7	74.6
92.8	77.1
93	77.1
93.1	76.5
93.2	79
93.3	82.1
93.3	85.9
93.4	87.8
93.6	92.8
93.6	92.8
93.7	93.4
93.8	94.7
93.9	93.4
94	89.7
94	89
94.1	85.3
94.1	82.1
94.2	80.3
94.3	78.4
94.4	75.9
94.4	74
94.6	72.1
94.7	72.1
94.9	72.1
94.9	71.5
94.9	70.9
95	69
95.1	70.9
95.2	71.5
95.3	73.4
95.3	74
95.4	75.2
95.5	77.1
95.6	79
95.6	79.6
95.6	79.6
95.8	78.4
95.8	78.4
95.8	78.4
95.8	78.4
95.8	77.8
95.9	77.8
96	77.8
96	77.8
96	79.6
96	80.3
96.1	79
96.2	77.8
96.2	75.9
96.2	75.2
96.3	77.8
96.4	79.6
96.6	81.5
96.7	81.5
96.7	81.5
96.8	80.3
96.8	78.4
96.8	76.5
96.9	75.2
96.9	73.4
97	72.7
97.1	72.1
97.1	73.4
97.2	75.9
97.2	75.9
97.2	75.2
97.3	73.4
97.3	73.4
97.5	74
97.6	75.2
97.7	75.2
97.7	75.2
97.7	74.6
97.8	74
97.8	73.4
97.8	72.7
97.9	71.5
97.9	72.1
98.1	73.4
98.1	73.4
98.1	73.4
98.4	73.4
98.5	72.7
98.7	72.7
98.8	72.1
98.8	72.1
98.9	70.9
98.9	70.9
98.9	72.1
99	74
99	75.2
99.2	75.9
99.3	75.9
99.3	75.2
99.3	78.4
99.3	78.4
99.5	79
99.5	79
99.5	78.4
99.6	77.1
99.7	75.2
99.7	73.4
99.8	72.7
99.8	72.1
99.8	72.1
99.8	70.9
99.9	69.6
99.9	69.6
100	69
100	69
100	68.4
100.1	69
100.1	70.2
100.1	72.1
100.1	73.4
100.2	74.6
100.3	74.6
100.3	74.6
100.4	74
100.4	73.4
100.5	72.7
100.5	72.1
100.5	72.1
100.5	72.1
100.5	71.5
100.7	72.1
101	74
101	74
101.1	72.7
101.2	71.5
101.3	70.9
101.3	69.6
101.4	68.4
101.5	68.4
101.5	66.5
101.5	66.5
101.6	68.4
101.6	68.4
101.6	70.9
101.7	72.7
101.8	73.4
102.1	72.7
102.1	72.7
102.1	74.6
102.1	77.1
102.2	78.4
102.2	78.4
102.3	78.4
102.3	75.2
102.4	73.4
102.4	72.7
102.4	70.9
102.5	68.4
102.6	67.7
102.7	67.7
102.9	69
103.1	70.2
103.1	70.9
103.2	71.5
103.2	73.4
103.2	74.6
103.3	75.2
103.4	73.4
103.4	71.5
103.4	70.9
103.5	70.2
103.5	70.9
103.6	72.1
103.8	72.7
103.8	72.7
103.9	72.7
104	72.1
104	73.4
104.1	74
104.4	75.9
104.6	78.4
104.7	79.6
104.7	81.5
104.7	83.4
104.7	85.3
104.7	85.3
104.8	88.4
104.8	91.5
104.8	94
104.9	95.9
104.9	97.2
104.9	99.7
105	100.3
105	100.9
105.1	100.9
105.1	101.6
105.3	99.1
105.4	93.4
105.5	88.4
105.5	87.8
105.5	84
105.6	80.9
105.7	77.1
105.7	76.5
105.7	75.2
105.7	74.6
105.7	72.1
105.8	70.9
105.8	69
105.9	67.1
106	65.9
106	65.2
106	65.2
106.1	65.9
106.2	68.4
106.4	67.7
106.4	67.1
106.5	65.9
106.5	65.9
106.5	64
106.5	63.3
106.7	62.7
106.8	61.5
106.9	59.6
107.1	58.3
107.2	59.6
107.2	62.7
107.3	62.7
107.4	64.6
107.5	64.6
107.7	65.9
107.9	65.9
108	66.5
108.1	66.5
108.4	66.5
108.6	65.9
108.7	68.4
108.8	69.6
108.8	72.1
108.9	72.1
109.1	72.1
109.2	71.5
109.3	69.6
109.4	69
109.5	69
109.5	71.5
109.7	72.7
109.8	73.4
110	73.4
110.1	72.7
110.1	72.1
110.2	72.7
110.2	74
110.2	75.2
110.3	76.5
110.4	77.8
110.6	80.3
110.8	82.1
110.8	79.6
110.8	77.8
110.8	77.1
110.9	74.6
111.1	73.4
111.2	70.9
111.3	73.4
111.4	75.2
111.4	75.2
111.6	74.6
111.6	74
111.6	72.7
111.6	70.9
111.7	70.2
111.9	70.2
112	71.5
112.1	72.7
112.3	70.2
112.3	69
112.4	68.4
112.4	69.6
112.6	70.2
112.7	69.6
112.8	71.5
112.8	73.4
112.9	75.2
113	75.2
113.2	74
113.3	72.1
113.6	72.1
113.6	73.4
113.7	76.5
113.7	77.1
113.8	78.4
113.8	78.4
113.8	79
114	78.4
114.1	75.2
114.2	73.4
114.3	72.7
114.3	75.9
114.5	77.8
114.7	79.6
114.8	79
114.8	75.9
114.8	75.9
114.9	75.2
115	74.6
115	73.4
115.1	72.1
115.1	72.1
115.2	70.2
115.3	69
115.4	68.4
115.5	69.6
115.6	72.1
115.8	74.6
115.9	74.6
115.9	74.6
115.9	74.6
116.1	74
116.2	75.2
116.2	75.2
116.3	77.1
116.5	77.8
116.5	77.8
116.6	75.9
116.7	75.2
116.8	74.6
116.9	74.6
116.9	76.5
116.9	77.8
117	79
117	79
117.1	79
117.1	79
117.2	79
117.4	77.1
117.4	76.5
117.5	76.5
117.6	76.5
117.8	78.4
117.8	79
118	79
118	79
118.2	79
118.3	79
118.4	78.4
118.5	80.3
118.6	81.5
118.8	82.8
118.8	82.8
118.9	84.6
118.9	85.9
119.1	84
119.1	83.4
119.2	81.5
119.4	80.3
119.4	80.3
119.5	82.1
119.6	82.8
119.7	82.8
119.8	80.9
119.9	79
119.9	77.8
120	76.5
120	76.5
120.1	76.5
120.3	77.8
120.3	77.8
120.4	76.5
120.4	75.9
120.4	75.2
120.6	74.6
120.6	74
120.7	73.4
120.8	72.1
120.8	70.9
120.9	70.9
121	72.7
121	73.4
121.1	75.2
121.2	76.5
121.3	78.4
121.4	79
121.4	77.1
121.5	77.1
121.5	77.8
121.5	78.4
121.7	78.4
121.8	77.1
121.8	76.5
121.9	75.9
121.9	75.9
122.1	79.6
122.1	79.6
122.2	80.9
122.4	81.5
122.6	83.4
122.7	84.6
122.7	85.9
122.8	89
122.8	89
122.8	87.8
122.9	85.9
123	85.3
123.1	84.6
123.1	84.6
123.2	82.8
123.4	82.1
123.5	81.5
123.7	81.5
123.8	83.4
124	85.9
124.3	87.2
124.3	87.2
124.5	88.4
124.5	89
124.5	87.8
124.5	85.3
124.6	83.4
124.7	83.4
124.8	85.3
124.8	85.3
124.9	84
124.9	82.8
124.9	81.5
125.1	80.3
125.1	79.6
125.1	79
125.2	79
125.2	79
125.4	79.6
125.4	80.9
125.4	82.1
125.5	84
125.6	85.3
125.6	85.9
125.6	86.5
125.9	85.9
126	84.6
126.1	82.8
126.2	81.5
126.3	81.5
126.5	81.5
126.6	81.5
126.6	82.1
126.7	83.4
126.8	84.6
126.9	84.6
127.1	81.5
127.1	80.3
127.2	79.6
127.2	78.4
127.2	78.4
127.3	76.5
127.4	78.4
127.4	81.5
127.5	84.6
127.6	84.6
127.6	82.1
127.6	80.9
127.9	79.6
127.9	79.6
128	78.4
128	78.4
128.2	77.8
128.2	80.3
128.3	80.9
128.4	77.1
128.7	77.1
128.8	80.9
128.8	81.5
128.8	82.8
128.9	85.3
129.1	87.2
129.2	87.2
129.2	85.9
129.3	87.8
129.5	87.2
129.6	84.6
129.6	84
129.5	82.8
129.6	82.8
129.8	84
130	86.5
130.1	87.2
130.2	85.9
130.3	84.6
130.5	84.6
130.6	85.9
130.7	85.9
130.9	85.9
131	87.8
131.2	87.8
131.3	87.2
131.3	84
131.5	84.6
131.6	87.8
131.6	88.4
131.7	91.5
131.7	92.2
131.7	93.4
131.8	90.9
131.8	90.9
131.9	88.4
132.2	86.5
132.3	85.3
132.5	85.3
132.6	86.5
132.6	87.2
132.7	89
132.8	91.5
132.8	91.5
132.8	90.9
132.9	90.3
133	90.9
133.1	92.2
133.2	92.2
133.2	90.9
133.2	88.4
133.2	88.4
133.3	87.2
133.3	85.3
133.4	84.6
133.4	84.6
133.6	84
133.6	83.4
133.7	83.4
133.8	84.6
133.9	87.8
134	90.3
134.1	90.9
134.2	89.7
134.4	90.3
134.5	90.9
134.5	93.4
134.5	94
134.5	95.3
134.7	94.7
134.8	92.2
134.8	90.9
135	91.5
135	92.8
135.1	95.3
135.2	94
135.2	92.2
135.3	90.9
135.4	90.3
135.5	87.8
135.5	87.8
135.6	86.5
135.7	87.2
135.8	89.7
135.8	89.7
135.9	89.7
135.9	90.3
136.1	92.8
136.1	92.8
136.2	90.9
136.3	89
136.4	87.8
136.6	86.5
136.7	85.9
136.8	85.9
136.8	84.6
136.8	84
136.8	84
137	84
137.1	85.3
137.1	87.2
137.3	87.8
137.3	87.2
137.3	85.9
137.5	87.8
137.6	90.3
137.6	92.8
137.7	93.4
137.9	91.5
137.9	91.5
137.9	89.7
138.1	88.4
138.3	88.4
138.4	88.4
138.5	88.4
138.6	88.4
138.7	90.9
138.9	90.9
139	89.7
139	89
139	89
139.1	89
139.3	93.4
139.4	93.4
139.4	92.2
139.4	90.9
139.4	90.3
139.4	89
139.5	91.5
139.7	93.4
139.8	93.4
139.9	93.4
140	90.9
140.3	88.4
140.4	86.5
140.5	84.6
140.8	84
141	85.9
141.3	89
141.3	90.3
141.3	91.5
141.4	90.9
141.5	88.4
141.6	86.5
141.8	88.4
142	90.3
142.4	88.4
142.5	90.3
142.5	95.3
142.5	97.2
142.6	100.3
142.7	102.2
142.7	104.1
142.7	104.1
142.8	105.9
142.8	105.9
142.9	107.2
143	107.2
143	105.9
143	100.9
143.1	99.1
143.2	96.5
143.3	92.8
143.4	90.3
143.5	88.4
143.6	87.2
143.7	87.2
143.8	87.8
143.9	87.8
144	85.9
144.1	85.3
144.1	84.6
144.1	82.1
144.2	80.3
144.3	79
144.4	80.3
144.5	81.5
144.6	82.1
144.7	82.8
144.7	82.8
144.8	82.1
144.9	79.6
144.9	78.4
144.9	77.8
145	80.9
145.2	82.1
145.2	82.8
145.4	82.8
145.4	79
145.4	79
145.5	77.1
145.6	77.1
145.7	79
145.7	79
145.8	79
145.9	77.1
146	77.1
146.2	77.8
146.5	79
146.6	80.3
146.8	79.6
146.8	78.4
146.9	77.1
147.1	76.5
147.2	74.6
147.2	73.4
147.2	72.1
147.3	72.1
147.4	69.6
147.5	69.6
147.6	69.6
147.6	69.6
147.7	68.4
147.7	66.5
147.7	66.5
147.7	66.5
147.7	65.9
147.8	65.2
147.9	64
147.9	64
147.9	63.3
148	63.3
148.1	63.3
148.2	65.2
148.2	66.5
148.2	67.7
148.2	68.4
148.3	70.2
148.5	72.7
148.6	72.7
148.7	74.6
148.7	75.2
148.7	77.8
148.7	79
148.7	80.3
148.8	79
148.9	77.8
148.9	77.8
149	77.1
149.2	77.8
149.2	80.3
149.2	80.3
149.2	80.3
149.3	82.1
149.4	84
149.4	85.3
149.4	87.2
149.4	89
149.4	91.5
149.4	92.8
149.5	94.7
149.6	96.5
149.6	97.8
149.6	100.3
149.6	100.9
149.6	101.6
149.7	102.8
149.7	103.4
149.7	103.4
149.8	102.8
149.9	102.2
149.9	99.7
149.9	97.2
149.9	96.5
149.9	93.4
150	90.9
150	89.7
150.1	88.4
150.1	86.5
150.2	85.3
150.4	84
150.4	82.8
150.5	81.5
150.5	80.9
150.6	79
150.6	78.4
150.6	75.9
150.7	75.2
150.8	75.2
150.9	78.4
150.9	80.9
151	80.3
151.2	79.6
151.3	79.6
151.4	80.9
151.4	84.6
151.5	86.5
151.7	89.7
151.8	90.9
151.8	90.9
152	88.4
152.1	85.9
152.1	82.1
152.1	81.5
152.1	79.6
152.2	77.8
152.4	79
152.5	80.9
152.6	80.9
152.7	80.9
152.7	80.9
152.8	80.9
153	80.9
153.2	84
153.2	84
153.5	87.8
153.5	88.4
153.7	89.7
153.8	92.8
153.9	94
154	90.3
154	89
154	87.8
154	85.9
154.1	84
154.2	87.8
154.3	87.8
154.3	85.3
154.3	84
154.4	83.4
154.4	80.9
154.7	78.4
154.8	79
154.8	82.8
154.9	84
155	84.6
155.2	82.8
155.3	81.5
155.4	81.5
155.4	84.6
155.5	88.4
155.5	89
155.6	90.9
155.7	87.8
155.8	85.3
156	85.9
156.3	88.4
156.5	88.4
156.5	86.5
156.5	84
156.5	82.1
156.6	82.1
156.7	82.8
