222.10,0.54
222.25,0.69
222.40,0.6
222.55,0.63
222.70,0.5
222.85,0.65
223.00,0.69
223.15,0.45
223.30,-0.08
223.45,0.95
223.60,0.68
223.75,-0.48
223.90,0.47
224.05,0.87
224.20,0.86
224.35,0.78
224.50,1.12
224.65,1.01
224.80,0.67
224.95,0.8
225.10,0.87
225.25,-0.2
225.40,0.97
225.55,1.12
225.70,1.11
225.85,0.9
226.00,0.93
226.15,0.98
226.30,0.92
226.45,-0.45
226.60,1.04
226.75,0.91
226.90,0.87
227.05,1.23
227.20,1.04
227.33,1.28
227.50,1.19
227.65,-0.35
227.80,-0.85
227.95,1.39
228.10,-0.24
228.25,1.27
228.40,1.3
228.55,1.05
228.70,0.17
228.85,1.43
229.00,1.25
229.15,-0.24
229.30,1.45
229.45,1.34
229.60,1.5
229.75,1.61
229.90,1.73
230.05,1.77
230.20,1.85
230.35,1.67
230.50,1.8
230.65,1.46
230.80,0.26
230.95,1.45
231.10,1.8
231.25,1.82
231.40,1.67
231.70,-0.08
232.00,1.9
232.15,1.77
232.30,2.16
232.45,2.07
232.60,0.13
232.75,1.96
232.90,2.1
233.05,1.9
233.20,1.92
233.35,1.83
233.50,0.85
233.65,2.38
233.80,2.42
233.95,2.38
234.10,2.47
234.25,2.47
234.40,2.31
234.55,1.25
234.70,1.42
234.85,2.44
235.30,2.3
235.45,2.42
235.60,1.89
235.75,2.47
235.90,2.85
236.05,2.87
236.20,2.94
236.35,2.98
236.50,2.99
236.80,3.05
236.95,2.94
237.10,2.56
237.25,3
237.40,3.06
237.55,3.19
237.70,3.09
237.85,3.05
238.00,3.11
238.15,3.29
238.30,3.29
238.45,3.37
238.60,3.45
238.75,3.37
238.90,3.36
239.05,3.17
239.20,3.55
239.35,3.42
239.50,3.7
239.65,3.33
239.80,3.4
239.95,3.26
240.10,3.15
240.25,3.07
240.40,3.22
240.55,2.92
240.70,2.63
240.85,3.02
241.00,3.58
241.15,2.96
241.30,2.99
241.45,3.64
241.60,3.07
241.75,3.68
241.90,3.33
242.05,3.4
242.20,3.38
242.35,3.44
242.50,3.51
242.65,3.51
242.80,3.78
242.95,3.51
243.10,3.26
243.25,3.39
243.40,3.39
243.55,3.9
243.70,3.65
243.85,4.07
244.00,3.62
244.15,3.73
244.30,3.87
244.45,3.84
244.60,3.94
244.75,3.79
244.90,4.01
245.05,3.75
245.20,3.71
245.35,3.93
245.50,3.92
245.65,3.92
245.80,3.95
245.95,3.67
246.10,4.01
246.25,4.11
246.40,4.14
246.55,4.05
246.70,4.25
246.95,3.93
247.20,3.99
247.45,4.13
247.60,4.3
247.75,4.1
247.90,4.5
248.05,4.3
248.20,4.5
248.35,3.71
248.50,4.15
248.65,4.63
248.80,4.25
248.95,4.11
249.10,4.14
249.25,4.48
249.40,4.68
249.45,4.48
249.60,5.39
249.75,4.32
249.90,4.11
250.05,4.27
250.20,4.27
250.35,4.12
250.50,4.25
250.65,4.09
250.80,4.25
250.95,4.3
251.10,4.44
251.25,5.01
251.40,4.62
251.55,4.74
251.70,4.29
251.85,4.2
252.00,4.3
252.15,4.35
252.30,4.41
252.45,4.68
252.60,4.59
252.75,4.96
252.90,4.45
253.05,4.29
253.20,4.27
253.35,4.41
253.50,4.19
253.65,4.31
253.80,4.42
253.95,4.39
254.10,4.51
254.25,4.23
254.40,4.24
254.55,4.21
254.70,4.65
254.85,4.31
255.00,4.36
255.15,4.29
255.30,4.32
255.45,4.73
255.60,4.24
255.75,4.18
255.90,4.33
256.05,4.23
256.20,4.17
256.34,4.07
256.50,4.79
256.65,4.18
256.80,4.15
256.95,4.4
257.10,3.72
257.25,3.98
257.40,3.93
257.55,4.53
257.70,4.15
257.85,4.65
258.01,4.37
258.15,4.42
258.30,4.98
258.45,4.62
258.60,5.16
258.75,4.52
258.90,4.53
259.05,4.5
259.20,4.52
259.35,4.38
259.50,4.62
259.65,4.66
259.80,5.12
259.95,4.38
260.10,4.4
260.25,5
260.40,5.39
260.55,4.55
260.70,4.7
260.85,5.04
261.00,4.7
261.15,4.48
261.30,4.47
261.45,4.75
261.60,5.17
261.75,4.49
261.90,4.65
262.05,5.67
262.20,5.26
262.35,4.63
262.50,4.5
262.65,5.26
262.80,5.41
262.95,5.59
263.10,5.17
263.25,4.73
263.40,5.63
263.55,5
263.70,5.69
263.85,4.95
264.00,4.76
264.15,4.5
264.30,4.63
264.45,5.31
264.60,4.74
264.73,5.55
264.90,5.16
265.05,4.68
265.20,5.12
265.35,4.9
265.50,4.81
265.65,5.54
265.80,5.11
265.95,5.53
266.10,4.83
266.25,4.69
266.40,4.52
266.55,5.5
266.70,4.71
266.85,5.11
267.00,5.85
267.15,4.89
267.30,5.34
267.48,4.76
267.60,4.98
267.75,5.77
267.90,4.97
268.05,4.9
268.20,4.75
268.35,5.18
268.50,5.41
268.65,5.42
268.80,5.51
268.95,5.87
269.10,5.72
269.25,4.97
269.40,5.45
269.55,5.54
269.70,5.17
269.85,5.15
270.00,5.58
270.15,6.03
270.30,5.14
270.45,5.48
270.60,5.76
270.75,5.88
270.90,5.08
271.05,4.97
271.20,4.78
271.35,4.97
271.50,5.29
271.65,5.19
271.80,4.99
271.95,4.8
272.10,5.09
272.25,5.34
272.40,5.22
272.55,5.02
272.75,5.13
272.95,5.01
273.15,4.78
273.35,5.51
273.50,4.92
273.65,4.5
273.80,4.87
273.95,5.31
274.10,4.96
274.25,4.55
274.40,4.54
274.55,5.06
274.70,5.29
274.85,4.63
275.00,4.96
275.15,4.53
275.30,4.98
275.45,4.61
275.60,4.75
275.75,4.48
275.90,4.44
276.05,4.41
276.20,4.28
276.35,4.58
276.50,4.14
276.65,4.15
276.80,4.55
276.95,4.21
277.10,4.22
277.25,4.19
277.40,4.14
277.55,3.98
277.70,3.96
277.85,3.86
278.00,4
278.15,4.2
278.30,3.63
278.45,3.64
278.60,3.59
278.75,3.68
278.90,3.3
279.05,2.81
279.20,2.64
279.35,2.93
279.50,2.78
279.65,2.98
279.80,2.86
279.95,2.57
280.11,2.79
280.25,2.62
280.40,2.59
280.55,2.7
280.70,2.73
280.85,2.53
281.00,2.61
281.15,2.66
281.30,2.92
281.45,2.48
281.60,2.57
281.75,2.46
281.90,2.68
282.05,2.18
282.20,2.17
282.35,2.58
282.50,2.83
282.65,3.03
282.80,2.84
282.95,2.53
283.10,2.26
283.25,2.38
283.40,2.65
283.60,2.8
283.80,2.76
283.95,2.42
284.10,2.41
284.25,2.35
284.40,1.97
284.55,2.09
284.70,2.2
284.85,2.53
285.00,2.27
285.15,2.23
285.30,2.59
285.45,2.3
285.60,2.31
285.75,2.33
285.90,2.13
286.05,1.91
286.20,1.93
286.35,1.89
286.50,1.61
286.65,2.12
286.80,1.94
286.95,2
287.10,2.02
287.25,2.2
287.40,1.02
287.55,2.06
287.70,1.87
287.85,2.06
288.00,2.13
288.15,2.17
288.30,2.02
288.45,2.10
288.60,2.15
288.75,1.93
288.90,2.25
289.05,2.15
289.20,1.82
289.35,1.94
289.50,1.70
289.66,1.98
289.82,1.20
289.97,2.04
290.13,1.92
290.28,2.11
290.44,2.20
290.59,1.98
290.75,2.07
290.90,2.09
291.06,2.05
291.21,1.88
291.37,1.91
291.52,2.11
291.68,1.67
291.83,1.77
291.99,1.55
292.14,1.65
292.30,1.91
292.45,1.84
292.61,1.88
292.76,1.95
292.92,1.98
293.07,1.69
293.23,1.73
293.38,1.78
293.54,1.62
293.69,1.64
293.85,1.62
294.00,1.59
294.16,1.52
294.31,1.41
294.47,1.45
294.62,1.33
294.78,1.36
294.93,1.34
295.09,1.41
295.24,1.15
295.40,1.48
295.55,1.48
295.71,1.37
295.86,1.45
296.02,1.49
296.17,1.45
296.33,1.48
296.48,1.58
296.64,1.81
296.79,1.77
296.95,1.71
297.10,1.44
297.26,1.72
297.41,1.86
297.57,1.39
297.72,1.23
297.88,1.65
298.03,1.86
298.19,1.65
298.34,1.61
298.50,1.65
298.65,1.75
298.81,1.62
298.96,1.64
299.12,1.43
299.27,1.58
299.43,1.80
299.58,1.59
299.74,1.45
299.89,1.63
300.05,1.60
300.20,1.49
300.36,1.36
300.51,1.44
